,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-04-20,1.3714272,0.97855234,0.8801123,1.2660712,1.1515657,1.0567331,1.9949356,1.2446098,1.0319464,1.68106,4.9743376,2.0642452,1.7366962,1.4649773,0.969071,0.6666604,0.8595371,1.0195842,1.9251944,1.1360679,1.0600144,1.2786561,1.43785,1.2450087,,0.9021537,1.0449848,1.4615439,0.98033047,1.6973089,1.8526295,1.1063466,3.3988793,0.93592983
2020-04-21,1.5996878,0.8747144,0.75178146,1.2043406,1.0634472,1.1670408,1.9771962,0.87079406,1.0210462,1.3559885,4.8280687,2.0603387,1.19042,1.2312595,0.879254,0.67986727,0.5937664,0.9324132,2.2048514,0.9849268,0.8977634,1.0908321,1.0891408,1.1685022,,1.0526999,1.0991421,1.1287582,0.8567082,1.2820333,1.494413,0.98984885,3.1289,0.7578666
2020-04-22,1.3308392,0.86614406,0.87688625,1.2930288,0.96052045,1.022666,1.6614436,0.9091686,0.8360835,1.0742583,4.3730903,2.0748231,1.2107078,1.2398156,0.9073675,0.83232176,0.89493674,0.8592337,1.6475891,0.9292522,1.0253346,0.9733636,1.0318121,1.18731,,1.3094244,1.0249137,1.4326857,1.1252761,1.2018281,1.3281943,0.9886354,4.389493,1.0089864
2020-04-23,1.4920056,1.1216083,0.8725836,1.0548935,1.1385225,1.0562441,1.9399968,1.2581812,1.1226095,1.1472927,6.0007586,2.1739094,0.9600063,1.5743088,1.0870669,0.6746066,0.90039337,0.94164896,2.0526907,1.022663,1.1785911,0.9624981,0.99257743,0.87743026,,1.1546264,0.725069,0.9221323,1.2111664,0.9181038,1.5805655,1.0922422,4.1683507,1.0356852
2020-04-24,1.5028913,0.939661,0.87200344,1.0366141,0.89252645,1.2343311,2.0440526,0.941448,1.1310564,0.86788416,6.551719,2.4305685,1.6275758,1.1531225,1.1772026,0.59708744,0.8838272,0.93587506,2.036352,0.8873202,1.0295146,2.0976646,2.0360954,0.9277291,,0.94336003,0.97299826,1.3299085,0.91811776,1.8964276,0.87140775,1.1616926,3.7793293,1.0459367
2020-04-25,1.4542947,1.0556507,0.8091151,1.405519,1.0383419,1.2346857,2.1370149,0.9503993,1.0178374,0.93570685,6.4850955,2.6023507,1.9908051,1.5080547,1.2400289,0.5934731,0.88526803,1.0541519,2.044978,0.96422017,1.1535413,2.2269137,2.3175812,1.0606383,,1.1746716,1.4551034,1.857775,1.317355,2.0115592,1.2768549,1.1258144,4.817536,0.83947325
2020-04-26,1.6455469,1.2967337,0.88773865,1.5234779,1.1875721,1.2529099,1.999053,1.3750443,0.8680699,1.3816348,6.496155,2.6471605,1.8030899,1.7132951,1.2697431,0.65506047,0.81534445,1.0389324,2.0723264,1.1264571,1.2119203,1.7644438,1.988867,1.434004,,1.3520014,1.0832944,1.5533019,1.1718743,1.6244233,2.2372072,1.1585367,5.1068697,1.1363254
2020-04-27,1.6225915,1.3059323,0.98893493,1.1196429,1.2761457,1.2078472,1.9480776,1.2819456,1.0443015,1.3896728,6.463065,2.8361256,1.2685119,1.7862194,1.2572181,0.7051079,0.9147255,1.0188118,1.8574402,1.1864929,1.2793328,1.6789162,1.5174239,0.98390764,,1.0353731,1.4865086,1.4447484,1.3515306,1.5567378,2.4218705,1.114428,6.2400227,0.97872394
2020-04-28,1.8470883,1.0895514,0.9071311,1.0093749,1.1662787,1.2981205,2.0870306,1.3354224,1.295462,1.2638501,6.033135,2.9568186,1.2253282,1.7363274,1.1706992,0.5211929,0.8564723,1.1201329,2.2002826,1.0097592,1.3146319,1.1935823,1.4224029,0.91494894,,0.9329877,1.2110271,1.2584354,1.0608307,1.5937945,2.2104352,1.2011993,6.242217,0.88286424
2020-04-29,1.5227199,0.8899643,0.79161423,0.8110991,1.1302006,1.1387304,2.0395372,0.9002869,1.0526057,1.1987804,5.5654354,2.5803206,1.1210371,1.6561038,0.99889964,0.43668544,0.8548026,0.84210956,1.8988065,0.98386985,1.3409535,1.177129,1.1357368,0.7549705,,0.8109936,0.78014314,0.83905643,0.9668483,1.1125284,1.7940884,0.99850076,5.21144,0.75005025
2020-04-30,1.4385031,0.99220306,0.8335607,1.0285957,1.1954458,1.1552222,2.1059732,1.1379392,1.123205,1.424191,5.4104333,2.3212786,0.9039687,1.7359397,0.91266406,0.68001735,0.91712314,0.8554595,1.9953728,1.0610718,1.344643,1.1571702,1.0515918,0.90905356,,0.90393966,1.1506445,1.1946568,1.1067282,1.39829,2.0933287,1.1218015,3.805615,0.7985069
