,Bogota,Valle del Cauca,Antioquia,Bolivar,Huila,Meta,Risaralda,Norte de Santander,Caldas,Cundinamarca,Atlantico,Santander,Quindio,Tolima,Cauca,Magdalena,Cesar,San Andres y Providencia,Casanare,Nariño,Boyaca,Cordoba,Sucre,La Guajira,Choco,Amazonas,Caqueta,Putumayo,Arauca,Vaupes,Guainia,Vichada,Guaviare
2020-04-17,1.4573365153664817,1.3050229585887099,0.9315402058813085,1.7479523334301277,1.6943571759512093,2.659836286143788,1.595834601863138,0.6922953059371446,1.7370122687959073,1.186669432172514,1.3660339214605157,1.0000000000000036,,1.4590575195218731,1.848744705430092,1.1072802184379675,1.0000000000000018,,,1.341480343738226,,1.903539295925997,,,2.648962499189369,3.6209615892340494,,,,,,,
2020-04-18,1.627454995319841,1.4940526773074119,1.068459794118695,1.710011296106222,0.3056428240487943,1.343575524825642,2.854848562645109,-0.30326592292416255,,1.3660339214605175,2.293226481834215,,1.9659002008173232,2.293226481834216,3.9583273113408977,1.2121252702884373,2.586601594298047,,,2.133566875471333,,0.09646070407400664,,5.027549014324933,3.8093897364701235,4.594077855869397,,,,,,,
2020-04-19,1.4647441843711828,1.1160227634799789,1.0000000000000018,2.1796448106483606,1.4667098837462849,1.2522590770375004,2.4545943302541184,1.9886459409953439,1.0,0.9093847969213611,3.1345603110198246,,0.034099799182676804,1.0000000000000018,1.0000000000000018,1.8177506701898078,0.49085298160775626,-3.0275490143249293,3.552501795115364,1.9035392959259934,-1.5525017951153668,,,,3.3387571852843267,2.018630959953997,,,,,,,
2020-04-20,1.509147018392257,1.6949783628620203,1.2033934078807338,2.022351890208464,1.6721290686090438,1.247794079391623,1.363656809645648,1.6223246759916776,2.0375116101521096,1.2701048410854971,3.1581095175816136,,2.8694394967433183,2.1838034323928808,2.86943949674332,1.6783333674032495,1.5091470183922473,,2.120597907429511,4.695517641682514,3.5525017951153703,,,1.0000000000000018,3.0034118109694283,8.298156930866003,,,,,,,
2020-04-21,1.3828743830132666,1.2542222901661884,1.0671464116889045,1.388913897499057,2.0531278973262364,1.4034861394968772,0.9999999999999991,-0.27360489488017237,1.0,0.9105428266172142,2.1624932005398643,,0.09646070407400487,1.3733554591502601,,1.5563646010932093,0.49085298160775626,,,2.283340639361528,2.120597907429511,,,,0.03409979918267858,4.807072016770988,6.6765115135143045,,,,,,
2020-04-22,1.1907386451536102,1.4602184300080534,1.0668259025372073,1.9274913975768104,2.167342525146708,1.9234115490851718,1.0894571733827876,0.6626342778931544,1.3294269637427156,0.8193523322972966,2.1762639847444687,-1.003411810969423,,2.730595383540476,1.5715079232835691,1.535096979482761,-0.07745457590579807,,,2.081238871103853,2.52879008750989,0.03409979918267858,,4.124009718398938,,2.966325696567349,12.86217004542085,,,,,,
2020-04-23,1.3369146548494637,1.309975762280983,0.8660276857738936,1.7569410977838604,0.6215985865691334,2.28007888343485,,0.6543034237347971,-0.012489262114765864,0.8169908580570597,2.41337311065874,-0.12059790742950582,0.034099799182676804,1.9441779311374594,1.5490899841459438,1.1739152799798003,2.0774545759058016,,,2.5222648019105165,2.808964240720087,-1.158109517581611,,3.552501795115367,1.965900200817325,5.075741832998558,,,,,,,
2020-04-24,1.304890098364309,1.36976939355689,1.0671464116889045,1.6641561510018388,1.5638345879311633,1.5986660307331384,0.9105428266172106,1.0000000000000009,1.0,0.9075904235610723,2.5351827816848873,-0.21815927785481204,1.0,4.484544663832747,1.0000000000000018,2.16042723728075,2.000425495750032,,,2.9751003756386805,,,,-1.5525017951153641,1.4590575195218731,3.6244813881212306,2.8694394967433166,,,,,,
2020-04-25,1.3866827493679406,1.392549080901503,0.7975868355467863,1.9911027278753934,1.1830091419429447,1.5741123321832813,0.6363431903543502,0.2818938785742926,1.6830622983720502,1.092409576438933,3.1521735412365954,-0.3343425172605432,-0.03751161015210336,1.0000000000000018,0.45091001585405976,2.506829298693118,1.4746217234595402,,,2.4011684197977505,1.0000000000000018,2.120597907429511,,7.580050809440298,0.06632075701859197,3.9554780185662306,,,,,,,
2020-04-26,1.5353170112826149,1.2715430248661033,0.4454720666693568,3.0134801321513045,0.4436353989068067,2.0820834402230624,-0.15133337531761715,0.6266445408497425,3.4409474200268857,1.2736243450215872,2.8961315925314617,,2.0375116101521034,1.2352996564293317,0.4284920767164344,1.3526634835998266,1.4590575195218731,,,2.394817773283778,,,,2.648962499189375,1.9336792429814116,2.8996836217048294,,,,,,,
2020-04-27,1.340323591683493,1.4820020753268075,0.6419242149449076,2.130658993022422,3.265802356305791,1.7325614660243485,0.9999999999999991,1.0000000000000009,1.2772367821465167,0.9093847969213611,2.8888704505911926,-2.1240097183989386,,2.9566671932522315,,1.745939132581114,0.06632075701859197,,,2.595219630889046,1.8237670003210678,2.037511610152105,,,1.8752849977386772,3.1520659172287555,2.6489624991893748,,,,,,
2020-04-28,1.604099878104396,1.332270180649326,0.7067955661665994,2.4871109855743043,0.8381484863849327,5.068665049751278,0.3867632827825007,2.0914615805759675,1.5385279315891474,0.7245812816181294,3.665314653732035,-0.8694394967433117,1.9659002008173232,1.0000000000000018,,1.1967245483791036,-2.2452225968025408,,2.037511610152105,2.768112154540095,1.7779779161673535,2.86943949674332,,2.4750472192095705,3.3387571852843267,3.6668864348569326,2.4750472192095696,,,,,,
2020-04-29,1.2563120348160801,1.2514594806430814,0.6246423956908078,1.9441779311374514,0.5029063616032747,1.2037881688389103,0.46761646175065064,1.3456965762652047,1.518577803524889,0.5285749885077715,2.9478710744246976,,3.5525017951153623,1.0000000000000018,3.1581095175816145,1.064965313791042,1.0000000000000018,-4.676511513514301,,1.2352996564293282,-0.18380343239287722,,,,1.700145888045265,2.0396527740317865,2.3343425172605476,10.704060527839234,,,,,
2020-04-30,1.3834455496771216,1.4188037920013201,0.9237055332540987,2.475047219209575,1.4970936383967288,1.901010165759235,0.6705730362572835,,1.2522590770374986,1.5638345879311641,3.2361041482739905,,-1.5525017951153623,1.5958346018631406,3.7181842021734104,1.509147018392241,,,,2.3767026100920656,1.8002177937592787,1.848744705430092,,6.6765115135143,0.654303423734798,2.4527630919420034,5.342168996253752,,,,,,
2020-05-01,1.669607227658343,1.8688163934559725,1.3027144961843184,2.7969696441449514,1.321853255145795,3.8403975010838654,0.7759952211498264,1.666792685849563,2.4249577203391883,0.9075904235610723,3.4828845457440734,-1.1581095175816123,,1.5715079232835691,1.405825516225529,1.4912784773577865,3.244797101052514,,1.965900200817325,2.4835038790861557,4.732801285555281,2.557158891543139,,,3.8411718159536647,2.542625789685994,,,,,,,
2020-05-02,1.384105379505728,1.5634827009371328,0.8494609151323278,2.734952391467152,2.9289718330827412,1.1540169548676307,0.6571257198838589,1.6364732370746022,2.293226481834214,1.5455235594673704,2.6443090173449635,3.1581095175816194,0.034099799182676804,2.9160285580407628,,1.5908049628652776,0.47163540824014394,,,1.7769496762932029,1.8662556520532272,2.4011684197977603,,6.361891531585486,2.3602924783510746,2.018236710365821,1.903539295925996,,,,,,
2020-05-03,1.423855998815048,1.4797583956874139,0.8478245886833591,2.308520192079481,1.5437576664276893,3.413963006556223,-0.5912304586153008,0.6853800180711804,1.0,0.9105428266172142,2.2914011646827612,,1.9659002008173232,1.480047028700854,1.3943922775337514,1.2863085465980717,-0.1205979074295076,,,2.304865374542503,2.0774545759058016,1.0000000000000018,,2.2181592778548174,1.5091470183922535,1.9100676243259436,,6.6765115135143045,,,,,
