,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-04-21,299.8679,288.22797,292.57053,298.36288,294.12256,299.4651,300.97797,292.91974,299.34085,293.89822,300.48172,300.41156,298.0428,296.07275,295.29803,291.85144,293.57306,295.27008,301.0613,292.94186,296.02798,298.42023,298.53168,298.16458,,299.48987,299.0939,298.58536,298.91605,299.3494,286.1908,296.12393,301.27765,287.84616
2020-04-22,300.20023,288.6262,292.9871,298.1174,293.48273,299.0087,300.8688,293.19882,299.21252,293.50208,300.33322,299.6962,297.793,295.426,295.06964,291.3967,293.5111,296.54233,301.19547,292.7164,295.31964,298.322,298.16208,298.54004,,298.4595,297.57562,297.79974,297.18137,298.37622,286.09262,296.55014,301.1711,288.24442
2020-04-23,300.66232,289.4537,293.4175,298.13922,293.38727,299.8723,300.86804,293.12943,298.7677,293.45645,301.0131,300.5778,297.5815,295.27646,295.76093,291.732,293.6257,296.78046,301.4003,292.58295,295.0662,299.33725,299.16058,297.94473,,299.2045,298.523,297.8723,298.33966,299.6414,285.94263,296.7001,301.69553,288.50156
2020-04-24,300.93976,289.81042,293.3769,298.51654,293.4627,300.4195,301.44226,293.8641,298.8054,293.7883,300.76898,300.59726,298.96832,295.1554,296.2177,292.49045,293.9543,297.51422,301.8519,292.94238,295.3256,300.65967,300.6197,298.40393,,298.63116,300.07352,299.7555,299.0819,300.84952,286.41486,296.90146,301.41617,288.6102
2020-04-25,300.8258,289.56165,294.1492,299.53082,294.2457,300.23273,301.6388,294.3535,299.77698,294.48846,300.5662,300.711,299.45905,295.99362,295.967,293.34125,294.5861,297.14633,301.9627,293.76828,296.23462,300.51337,300.95676,298.93283,,299.57626,300.5368,300.6395,299.58066,301.17188,287.3015,296.92947,301.68198,289.0946
2020-04-26,301.60678,289.6311,294.11084,298.91513,293.93927,300.88953,301.78857,294.3168,299.15555,294.28653,301.0506,301.2209,299.08582,295.65704,296.33182,292.9528,294.0231,297.774,302.41193,294.02332,295.94464,301.05582,300.8612,298.4816,,298.79993,300.36273,299.87186,299.32864,301.39648,286.5421,297.42133,301.99203,289.57104
2020-04-27,301.88998,290.2168,294.26236,297.2053,293.5733,300.87598,302.22223,294.16617,299.98883,294.00928,300.36496,301.153,298.9879,295.20593,296.5452,293.39294,294.37592,298.15765,302.79816,294.02835,296.05435,301.10553,301.28702,296.29935,,298.10596,299.3233,298.6852,297.9053,301.34042,285.90872,297.77,301.7038,289.78958
2020-04-28,301.2786,289.9149,294.62415,297.76385,294.12402,300.30237,301.85202,294.02042,299.51474,294.18518,299.9281,300.79025,298.0186,295.74802,295.9423,292.8864,294.60516,297.39404,302.54233,293.40875,295.96396,299.86847,300.04587,297.2192,,298.55844,298.8889,298.0902,298.3149,299.73935,286.64566,297.39056,301.41083,289.36838
2020-04-29,301.3203,289.4332,293.85193,298.24207,294.21698,300.47983,302.3032,293.831,300.0187,294.44574,300.2435,300.96918,297.5067,295.70468,296.20367,293.30038,294.72653,296.70554,302.84833,293.81387,296.35144,299.60663,298.72632,297.89767,,299.7797,298.95374,298.6575,299.1188,300.01642,286.9354,297.5645,301.541,289.06384
2020-04-30,300.93893,289.97284,294.25748,297.39554,294.49356,300.15356,301.99567,294.3466,299.4774,294.983,300.75046,300.78452,298.0869,296.0466,296.2392,293.3055,294.53558,297.3318,302.36093,294.14322,296.20743,299.1461,299.19003,297.33612,,297.63083,298.80182,298.0138,297.1297,300.32892,287.46005,297.33258,301.5667,289.70215
